Timestamp,Status,Description
2023-10-17 07:28:18,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 07:39:49,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 07:51:17,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 08:48:59,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 09:08:25,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 09:28:08,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 09:40:10,Check Case Status,Already have an Account? Login
2023-10-17 09:51:27,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 10:27:10,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 10:38:51,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 10:50:22,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 11:02:25,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 11:24:51,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 11:39:00,Check Case Status,Already have an Account? Login
2023-10-17 11:51:00,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 12:08:16,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 12:32:02,Check Case Status,Already have an Account? Login
2023-10-17 12:48:24,Check Case Status,Already have an Account? Login
2023-10-17 12:59:55,Check Case Status,Already have an Account? Login
2023-10-17 13:19:28,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 13:31:34,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 13:43:13,Check Case Status,Already have an Account? Login
2023-10-17 13:58:36,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 14:26:39,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 14:40:20,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 14:51:51,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 15:07:04,Check Case Status,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 15:19:07,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 15:41:52,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 15:53:13,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 16:17:39,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 16:29:39,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 16:41:09,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 16:53:31,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 17:15:39,Check Case Status,Already have an Account? Login
2023-10-17 17:29:04,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 17:40:07,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 18:08:46,Check Case Status,Already have an Account? Login
2023-10-17 18:26:59,Check Case Status,Already have an Account? Login
2023-10-17 18:38:56,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 18:51:06,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 19:02:49,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 19:22:26,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 19:39:34,Check Case Status,Already have an Account? Login
2023-10-17 19:50:38,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 20:01:52,Check Case Status,Already have an Account? Login
2023-10-17 21:22:22,Check Case Status,Already have an Account? Login
2023-10-17 22:03:43,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 22:30:03,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 22:41:52,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 22:52:57,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 23:17:24,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 23:29:03,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-17 23:40:47,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 00:19:55,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 00:32:26,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 00:49:04,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 00:59:57,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 01:20:34,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 01:31:30,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 01:43:12,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 01:58:24,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 02:26:05,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 02:40:03,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 02:51:59,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 03:07:17,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 03:22:06,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 03:38:43,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 03:50:08,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 04:01:37,Check Case Status,Already have an Account? Login
2023-10-18 04:39:39,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 04:51:54,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 05:07:31,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 05:23:36,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 05:38:39,Check Case Status,Already have an Account? Login
2023-10-18 05:50:38,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 06:02:21,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 06:28:54,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 06:40:42,Check Case Status,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 06:52:39,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 07:14:41,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 07:28:37,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 07:40:30,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 07:51:53,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 08:32:51,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 08:58:37,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 09:23:48,Check Case Status,Already have an Account? Login
2023-10-18 09:38:47,Check Case Status,Already have an Account? Login
2023-10-18 10:02:20,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 10:27:40,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 10:39:11,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 10:50:37,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 11:02:30,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 11:24:21,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 11:38:27,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 11:50:19,Check Case Status,Already have an Account? Login
2023-10-18 12:02:01,Check Case Status,Already have an Account? Login
2023-10-18 12:27:57,Check Case Status,Already have an Account? Login
2023-10-18 12:43:14,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 12:59:02,Check Case Status,Already have an Account? Login
2023-10-18 13:18:17,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 13:30:43,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 13:42:02,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 13:53:38,Check Case Status,Already have an Account? Login
2023-10-18 14:22:46,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 14:40:25,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
